Xt,Lemda
0.772999018,0.053472819
0.77333837,0.053480478
0.773855441,0.053528285
0.775070352,0.053546661
0.775693423,0.053623366
0.775904485,0.053646788
0.775996319,0.053674091
0.776252851,0.053707941
0.776750563,0.053710488
0.778459041,0.053726079
0.778591829,0.053737659
0.779462699,0.053742335
0.779795712,0.053759401
0.780370164,0.053762781
0.78047766,0.05382966
0.78067551,0.053863411
0.780701453,0.053893736
0.780810828,0.054008521
0.781035634,0.054014236
0.781648862,0.054032562
0.782600119,0.054059917
0.783070318,0.054083557
0.783089861,0.054100644
0.783090802,0.054101831
0.783186749,0.054113472
0.78452559,0.054142112
0.784549823,0.054175833
0.784559654,0.054260232
0.784672855,0.054260565
0.784833457,0.054316263
0.785034495,0.054339547
0.785088185,0.054351893
0.78523864,0.05436608
0.785373512,0.054384936
0.7854764,0.054415124
0.786055379,0.054473823
0.786642244,0.054503607
0.78673969,0.054575403
0.787217055,0.054609543
0.787266977,0.054657454
0.787276343,0.054678965
0.78810957,0.054757146
0.788176003,0.054840937
0.788591845,0.054986455
0.788733786,0.05508153
0.78951057,0.05510376
0.789547917,0.055253577
0.790273426,0.055256822
0.790672288,0.055293006
0.79120008,0.055358687
0.792213083,0.055360727
0.792690498,0.055398253
0.792749539,0.055399133
0.794451422,0.055436986
0.794747636,0.055509325
0.795273794,0.055536341
0.79581822,0.055547163
0.795864383,0.055595075
0.796507699,0.055604059
0.796665355,0.05560831
0.7968032,0.055621129
0.796819404,0.055639366
0.797880847,0.055651393
0.798115724,0.055668468
0.79902547,0.055719668
0.799046376,0.055751057
0.799275748,0.055799311
0.799466514,0.05587131
0.799632931,0.055874192
0.799902361,0.055914791
0.799905545,0.055928749
0.800161832,0.055939989
0.800268703,0.055951821
0.800602286,0.055966411
0.801197757,0.055972059
0.801364448,0.056095836
0.801712054,0.056104127
0.801748471,0.056117818
0.801759628,0.05614544
0.801807754,0.056207742
0.801852213,0.056252561
0.801983036,0.056306713
0.802223673,0.056318545
0.802496092,0.056326142
0.80271485,0.056335491
0.802731578,0.05637842
0.803140374,0.056418106
0.803297305,0.056461479
0.80415895,0.056517763
0.804307616,0.056568685
0.804324626,0.056573352
0.804685853,0.056595881
0.804706611,0.056611641
0.804739646,0.056638383
0.804892689,0.056712683
0.805265652,0.056741245
0.805667698,0.056749154
0.805930109,0.056899343
0.806395649,0.056930247
0.806947405,0.056943143
0.807147336,0.056957292
0.80718273,0.056998303
0.80771207,0.057008324
0.808311099,0.057022856
0.808596932,0.057060568
0.809040067,0.057070489
0.809077421,0.057104747
0.809359814,0.057105004
0.809399721,0.057124536
0.809787156,0.057137264
0.8106775,0.057143034
0.811951525,0.057192425
0.812799702,0.057198233
0.813371281,0.057271502
0.813788291,0.057272796
0.814154836,0.057285746
0.814240015,0.057292595
0.814697658,0.057358542
0.815038559,0.057359198
0.815628502,0.05736483
0.815712432,0.057375056
0.815726717,0.05737639
0.815831412,0.05739908
0.815841749,0.057420066
0.817247352,0.05743851
0.817300053,0.057440039
0.81832867,0.057468036
0.818874842,0.057489201
0.819379676,0.057514032
0.819414612,0.057518978
0.819623681,0.057540464
0.819979465,0.057556669
0.820041192,0.057583939
0.820056393,0.057587386
0.820195041,0.057606294
0.820456702,0.057614825
0.82052507,0.057722512
0.820645208,0.0577651
0.821895727,0.057790025
0.821959361,0.057937457
0.822073471,0.057947802
0.822217766,0.057968774
0.822304733,0.058016868
0.822793683,0.058028399
0.8228916,0.058055983
0.823010937,0.058084486
0.823042411,0.058104704
0.823583901,0.058118896
0.824585954,0.058125961
0.824786791,0.058158343
0.824950601,0.058170197
0.825166579,0.058170456
0.82546042,0.058174376
0.82596158,0.058179789
0.826001565,0.058188223
0.8260338,0.058219182
0.826190104,0.058228996
0.826923436,0.058262177
0.827059652,0.058284938
0.828215968,0.058293773
0.828738556,0.058349737
0.82883902,0.058353829
0.828927183,0.058367191
0.829137371,0.058388737
0.829218202,0.058439787
0.829765234,0.058440933
0.829923715,0.058455559
0.829953638,0.058457569
0.830117204,0.058515753
0.830281952,0.05858972
0.830306112,0.058593712
0.831136113,0.058604536
0.831298953,0.058634367
0.831380839,0.058653275
0.832793664,0.058672263
0.832895728,0.05873619
0.833015898,0.058773684
0.833020862,0.058806831
0.833097422,0.058822493
0.833727346,0.058844
0.833887782,0.058860307
0.834904303,0.058910399
0.835142987,0.058965377
0.835194548,0.058969635
0.835752008,0.059001629
0.836415528,0.059003163
0.836475291,0.05902461
0.836839074,0.059100906
0.837498627,0.059112842
0.837943154,0.059158447
0.837945561,0.059160309
0.838177282,0.059174753
0.838278099,0.059177284
0.838634834,0.059214063
0.839082492,0.059215653
0.839424382,0.059236636
0.839761813,0.059287483
0.84054535,0.059294626
0.840641648,0.059340321
0.840738067,0.059343177
0.841980196,0.059361463
0.842121395,0.059439223
0.842277862,0.059479697
0.843320976,0.059520315
0.843798646,0.059558141
0.84413389,0.059602431
0.844241079,0.059605818
0.84451138,0.059628995
0.844634116,0.059633567
0.844742066,0.059659012
0.844915178,0.059683265
0.844931627,0.059710473
0.845007577,0.059714617
0.845655765,0.059734355
0.845666062,0.059754314
0.845836397,0.059758914
0.846725376,0.05984406
0.847257566,0.059900583
0.847352979,0.059903022
0.847372023,0.059932365
0.847498248,0.059981347
0.847865346,0.059984015
0.848210861,0.060012448
0.848823817,0.060022457
0.849054559,0.060042122
0.849251922,0.06005073
0.850534306,0.060061499
0.850693836,0.060073925
0.851341092,0.060093705
0.851376066,0.060099722
0.851652617,0.0601116
0.852087652,0.060123635
0.852491071,0.060166103
0.852588593,0.060315433
0.853516246,0.06032065
0.853840033,0.060331398
0.854236771,0.060348063
0.854470297,0.060361525
0.855222174,0.060364645
0.855631638,0.060380046
0.855957733,0.060391681
0.856059874,0.060457882
0.856311523,0.060464127
0.856654237,0.060475044
0.856669564,0.060491426
0.857151177,0.060496846
0.858239744,0.060520253
0.858262442,0.060522953
0.858423772,0.06054728
0.858726242,0.06058263
0.859477492,0.060680157
0.860153141,0.060715727
0.860315238,0.060733408
0.860979493,0.060744015
0.861038696,0.060747064
0.861189249,0.060759428
0.861282801,0.060814656
0.86146875,0.060820635
0.861620272,0.060839428
0.861741474,0.060895001
0.861806673,0.060908538
0.861971855,0.060936297
0.862131886,0.06094444
0.862249247,0.060950862
0.862858413,0.061038509
0.863108784,0.061045001
0.863118873,0.061070788
0.863236074,0.061105607
0.863252669,0.061115454
0.8636951,0.061119214
0.864437991,0.061120326
0.864834971,0.061134311
0.865698911,0.061206038
0.866027438,0.061206139
0.866055642,0.061221666
0.866109743,0.061225937
0.866510612,0.061233763
0.867294943,0.061244801
0.867408255,0.061260225
0.867551021,0.061293027
0.867700918,0.061300626
0.867803195,0.061343227
0.867906567,0.06134418
0.868043942,0.061364531
0.868059632,0.06136861
0.868591925,0.061389804
0.868627652,0.061402012
0.868786837,0.061419465
0.868871222,0.061463989
0.86896246,0.061480635
0.869111405,0.061481786
0.869535118,0.061507809
0.869625336,0.06160076
0.869631721,0.061614881
0.870187573,0.061618453
0.870306357,0.061665982
0.870483501,0.061724799
0.8705383,0.061743804
0.870718099,0.061746187
0.870733129,0.061749754
0.870777625,0.061763385
0.871595111,0.061799627
0.871742516,0.06180605
0.871963758,0.061813348
0.872470513,0.061814629
0.872651384,0.061843811
0.872790911,0.061863744
0.873073676,0.061925311
0.873179654,0.061930287
0.873583257,0.061942137
0.873639495,0.061976013
0.873732736,0.062037263
0.873770062,0.062037484
0.874078299,0.062063915
0.874330209,0.062137102
0.87445761,0.06224101
0.874583895,0.062247569
0.874846788,0.062273036
0.875062795,0.06233943
0.87541461,0.062363393
0.876409151,0.062371149
0.876524594,0.062448461
0.876744489,0.062459343
0.876860166,0.062504859
0.877201741,0.062510928
0.877309411,0.062517966
0.877365136,0.062554165
0.877741362,0.062591799
0.878364525,0.062675149
0.878505993,0.062698935
0.878799347,0.062711977
0.878913553,0.062733091
0.879159095,0.062736518
0.879338893,0.062812759
0.879658785,0.06282104
0.879728134,0.062825269
0.88039839,0.062835641
0.881089703,0.062881533
0.881400747,0.06289525
0.8818086,0.062897458
0.882557784,0.062914045
0.88258653,0.063094415
0.882679958,0.063111858
0.882796949,0.06313036
0.882927912,0.063150709
0.882959084,0.063151078
0.883072794,0.063161121
0.88312159,0.063191934
0.884337361,0.063230062
0.884704174,0.063271054
0.884817431,0.063273252
0.884912174,0.063294925
0.885839094,0.063301968
0.885959555,0.063330686
0.885994247,0.063340421
0.886026188,0.063355584
0.886072529,0.063362239
0.886549151,0.063418038
0.886619324,0.063422152
0.886741054,0.063451384
0.887204592,0.063464014
0.887447913,0.063515253
0.887534847,0.063546769
0.888242676,0.063546931
0.888678111,0.063610056
0.889235874,0.063610118
0.88968562,0.063610972
0.890275283,0.06364383
0.890430069,0.063657201
0.890512771,0.063682005
0.890635195,0.063727377
0.890810098,0.063741654
0.89135669,0.063822654
0.89204602,0.063822999
0.89221654,0.063828139
0.892329831,0.06385006
0.893106931,0.063860554
0.893268684,0.063926789
0.89337932,0.063970464
0.893772574,0.063972913
0.89379368,0.063981652
0.894478719,0.064047284
0.895225117,0.064072725
0.89524688,0.064074302
0.895956086,0.064088475
0.89603786,0.064092063
0.896298494,0.06409324
0.896305971,0.06411762
0.897580725,0.064127014
0.897751794,0.064167804
0.898069969,0.064182516
0.898500169,0.064191361
0.898913132,0.064195401
0.899382228,0.064198673
0.899505973,0.064205457
0.900748518,0.064214329
0.900799397,0.064230362
0.901400885,0.064251714
0.901470091,0.064271651
0.902035566,0.064292196
0.902264129,0.064384839
0.903434234,0.064397284
0.903484894,0.064427208
0.904383269,0.064432248
0.904467755,0.064459168
0.904480964,0.064469001
0.904801497,0.064475842
0.905235832,0.064492521
0.90674845,0.064511715
0.907683878,0.06457035
0.907752225,0.064581844
0.908077461,0.064667185
0.908156678,0.064678468
0.908413171,0.064679823
0.909075784,0.064702308
0.909280459,0.064735163
0.90933439,0.064744913
0.909465525,0.064764812
0.909701576,0.06476995
0.909772495,0.064780761
0.909887561,0.064844749
0.910823923,0.064887908
0.910843207,0.064972158
0.910881179,0.065070852
0.911219817,0.065074744
0.911440822,0.065078571
0.912554295,0.065126529
0.912791987,0.065172981
0.913563815,0.065178271
0.913616829,0.065236339
0.914011536,0.065238167
0.91413957,0.065239197
0.914333665,0.065246486
0.914418018,0.06524697
0.914856611,0.065252545
0.915153129,0.065300383
0.915177659,0.065305416
0.915208105,0.065305607
0.915726944,0.065360044
0.915969492,0.065377338
0.916059634,0.065395941
0.916241818,0.065396358
0.917202645,0.065401724
0.91763238,0.065426007
0.918017698,0.065501966
0.918049437,0.065534107
0.919178863,0.065560434
0.919933927,0.065562573
0.92020829,0.06557531
0.921335121,0.065613529
0.921612175,0.065645857
0.921699831,0.065647838
0.921714566,0.065687722
0.921744413,0.065710617
0.922437124,0.065712443
0.922787677,0.06571694
0.92286915,0.065755335
0.923076307,0.065769947
0.923368866,0.065804597
0.923511206,0.065832373
0.924305663,0.065862325
0.924491957,0.065895175
0.924687511,0.065917751
0.924988592,0.065976075
0.925286471,0.06598472
0.926079379,0.066036561
0.926585604,0.066036615
0.926683275,0.066045291
0.926797537,0.066087217
0.926908372,0.066091941
0.926952705,0.066122961
0.927016166,0.066134741
0.92718333,0.066137557
0.927197156,0.066138882
0.927677333,0.066170618
0.928081365,0.066173295
0.928273321,0.066174291
0.928581074,0.06624257
0.929981315,0.066244088
0.930638258,0.066247115
0.930999945,0.066308787
0.931330297,0.066333229
0.931335888,0.066363065
0.931421426,0.066372783
0.931606213,0.066380014
0.932160462,0.066411641
0.932637655,0.066428487
0.932790847,0.066447689
0.932866563,0.06644948
0.933036574,0.06647113
0.93319908,0.06649618
0.933626795,0.066504144
0.93384592,0.066526895
0.935454953,0.066541515
0.935609864,0.066542746
0.93616524,0.066554614
0.936215412,0.066572421
0.937136907,0.066591203
0.937391696,0.066615036
0.937513941,0.066651036
0.937708007,0.066661348
0.93805035,0.066682462
0.938125289,0.066718884
0.939291204,0.066727973
0.939686042,0.066728649
0.939914496,0.066754759
0.940141587,0.066767641
0.940426641,0.066777211
0.942097764,0.066811418
0.942480334,0.066833122
0.94263759,0.066915355
0.942650026,0.06692051
0.942657561,0.066945675
0.942800833,0.06699694
0.943143827,0.067019164
0.943291744,0.06702058
0.943300423,0.067036031
0.94339674,0.067051268
0.943428768,0.067064523
0.943759664,0.067077558
0.944120219,0.067079092
0.944258126,0.067089005
0.944366276,0.067095409
0.944519885,0.067113494
0.94503434,0.067115203
0.945330868,0.067118652
0.945445331,0.067140575
0.946074188,0.067169695
0.946601118,0.067173566
0.946786893,0.067247791
0.947002606,0.067301328
0.947084808,0.06730736
0.947341918,0.067310057
0.947676558,0.067313848
0.948278239,0.067317615
0.948298767,0.067321274
0.948581172,0.067362635
0.948901987,0.067395959
0.949127435,0.067408767
0.949132457,0.06742669
0.950015814,0.067430191
0.950023173,0.067441351
0.950179058,0.067463399
0.950652158,0.067487283
0.951560977,0.067492467
0.951580953,0.067497013
0.951689359,0.067519111
0.951704912,0.067521262
0.952193351,0.067549532
0.953004191,0.067576128
0.954092827,0.067615687
0.954839321,0.067647486
0.956247378,0.06767671
0.956291429,0.067703287
0.956799251,0.067749605
0.956837153,0.06777106
0.957061159,0.067828967
0.95736661,0.067840235
0.957428041,0.067860362
0.957998356,0.067884344
0.958347639,0.067904374
0.958374579,0.067927216
0.958474868,0.067991145
0.95925764,0.068007864
0.959409421,0.068010045
0.959865655,0.068063556
0.960181285,0.068110767
0.960443874,0.068111663
0.960477515,0.068148938
0.960933526,0.068160182
0.961093968,0.068192796
0.961719802,0.068216037
0.962527463,0.068258094
0.962817163,0.068281117
0.963249104,0.068310611
0.9634295,0.068335595
0.96353296,0.068339073
0.963654559,0.06835076
0.964267928,0.068367968
0.965474609,0.068491573
0.965793605,0.068584866
0.965864853,0.068586126
0.966090118,0.068643123
0.966258831,0.068655497
0.966324273,0.06866703
0.966381644,0.068681956
0.966628035,0.068688383
0.966788456,0.068690727
0.966820486,0.068699318
0.967209398,0.068713678
0.967405863,0.068749389
0.967722801,0.068764886
0.968501594,0.068779832
0.968932091,0.068849176
0.969040392,0.068849834
0.969071552,0.068904129
0.969624874,0.068937765
0.969710166,0.068976606
0.970787213,0.068992862
0.971117402,0.069022287
0.971709155,0.069025094
0.972395922,0.069128774
0.973229581,0.06914449
0.973394663,0.069161809
0.973838953,0.069171716
0.97391743,0.06921367
0.974046991,0.069227419
0.974088538,0.069259479
0.974559059,0.06934467
0.976218888,0.069460786
0.977084229,0.069484036
0.977282762,0.069515919
0.978653982,0.069517904
0.97886958,0.06952164
0.979379253,0.069522342
0.979427694,0.069523781
0.980320012,0.069548053
0.980644161,0.069572328
0.980856171,0.069575789
0.981011368,0.069599154
0.981336525,0.069620277
0.981344871,0.069643676
0.981859598,0.069661859
0.982029432,0.06967259
0.982524433,0.069695645
0.983875842,0.069700829
0.984547967,0.069742282
0.985965975,0.069781866
0.986024274,0.069782795
0.986086988,0.069821573
0.986088456,0.069827891
0.98626198,0.069834675
0.987402464,0.069835109
0.987927363,0.069856455
0.988009811,0.069878345
0.988403125,0.069906181
0.988446666,0.069919517
0.989946754,0.069984677
0.990353166,0.070021762
0.991420109,0.070062436
0.991728241,0.070071008
0.992368289,0.070075994
0.992846624,0.070082181
0.992989994,0.070090174
0.993160112,0.07013799
0.993338727,0.070183317
0.994644511,0.070199681
0.995540661,0.070210409
0.99587184,0.070245314
0.99629024,0.070258514
0.996820834,0.070265949
0.99684632,0.070362354
0.997122061,0.070397375
0.997396491,0.070418015
0.997566816,0.070460882
0.997856681,0.070499994
0.998221838,0.070522483
0.998672627,0.070523108
0.998873852,0.070589846
0.99908112,0.070708899
0.999107331,0.070711618
0.999308385,0.070717106
1.000068733,0.07073456
1.00049375,0.070737965
1.000795462,0.070772914
1.001114866,0.070789871
1.001371721,0.07081306
1.001608646,0.070843351
1.002401502,0.070865514
1.002694129,0.070881656
1.003337494,0.070974677
1.003912052,0.071004828
1.004039049,0.071039536
1.004282279,0.071039834
1.004308038,0.071044799
1.004389172,0.071057722
1.004567791,0.07106352
1.005058058,0.071214984
1.005215423,0.071223998
1.005447761,0.07122915
1.006958464,0.071233683
1.007005161,0.071304686
1.007372114,0.07133984
1.007484437,0.071358547
1.008000476,0.071408198
1.009052396,0.071428268
1.009116807,0.071483182
1.009156002,0.071513875
1.009221967,0.071533954
1.009379658,0.071546086
1.01014785,0.071561812
1.010216312,0.071573092
1.010859543,0.071603605
1.011230432,0.071625756
1.011588528,0.071666695
1.011662317,0.071692306
1.012319872,0.071727151
1.012635672,0.071729784
1.012982429,0.071746648
1.01311157,0.071757906
1.013170282,0.071800184
1.013423826,0.071810449
1.013776671,0.071830669
1.014467332,0.071991725
1.014757005,0.072008775
1.014826687,0.072009813
1.015130451,0.072031282
1.015535814,0.072102233
1.016197379,0.072110863
1.016557876,0.072138179
1.016617307,0.072187632
1.018211087,0.072224839
1.018415704,0.07226506
1.018673002,0.072293138
1.018698067,0.07235188
1.018845256,0.072401687
1.019060208,0.072477488
1.019062895,0.072481961
1.019155387,0.072517242
1.019708285,0.072569329
1.019844689,0.072641629
1.020023021,0.072671672
1.02005818,0.072685366
1.020506869,0.072746908
1.020882191,0.072778589
1.020907225,0.072793733
1.021599051,0.072852545
1.021832784,0.072853655
1.021885659,0.072867511
1.022257852,0.072898152
1.022424013,0.072911462
1.022563072,0.072924942
1.022673058,0.073007432
1.02273465,0.073022803
1.023176647,0.07305285
1.024105999,0.073077848
1.024262255,0.073108253
1.025142402,0.073108908
1.025490466,0.073125768
1.025639789,0.073149383
1.025965678,0.073200766
1.025991305,0.07321632
1.026069428,0.073234609
1.027129729,0.073263769
1.027134839,0.073267408
1.02726784,0.073313698
1.027438561,0.073329377
1.027649617,0.073332351
1.027982289,0.073342912
1.028275179,0.073361345
1.028314954,0.073395695
1.029747702,0.073409793
1.029862287,0.07342874
1.030032084,0.073434368
1.030187786,0.073465115
1.03027645,0.073522792
1.030319293,0.073580526
1.030607251,0.073581945
1.030651913,0.073590329
1.031247796,0.073605117
1.031514405,0.073651637
1.031954976,0.073707873
1.032446457,0.073725888
1.032563512,0.073757773
1.033050124,0.073844149
1.033201376,0.073899296
1.034231197,0.073927801
1.0346872,0.073929198
1.035093696,0.073932758
1.035513546,0.07397883
1.036388069,0.074068622
1.036602229,0.074100472
1.036858935,0.07412005
1.03776272,0.074129217
1.037905598,0.074225654
1.038246195,0.074259037
1.038408708,0.074279099
1.038546284,0.074286291
1.038549077,0.074315843
1.039025964,0.074320797
1.039122158,0.074328218
1.039285457,0.074336019
1.039467351,0.074347193
1.039469919,0.074353013
1.040370127,0.074361149
1.040771306,0.074390055
1.041385983,0.074391348
1.041802244,0.074393101
1.042195802,0.074405721
1.042905785,0.07442216
1.043498396,0.074430715
1.043554864,0.074459963
1.044486108,0.074525972
1.044785083,0.074552476
1.045118104,0.074573087
1.045266135,0.074587825
1.045419926,0.074624447
1.046298451,0.074691003
1.047776407,0.074693912
1.048448865,0.074716212
1.049072238,0.074730596
1.049535655,0.074777765
1.049657566,0.074782677
1.049671878,0.074838189
1.05015511,0.0748948
1.05141926,0.074920022
1.05172718,0.07498902
1.051754911,0.075011474
1.052209876,0.075040429
1.052628715,0.075040986
1.052940102,0.075049975
1.052983087,0.075078943
1.053033309,0.075088348
1.053336105,0.075113849
1.053391746,0.075165293
1.05344477,0.075187527
1.053593711,0.075189904
1.053737401,0.075252076
1.053901805,0.075293789
1.054235234,0.07533103
1.054468598,0.075338363
1.055296281,0.075376559
1.055791955,0.075378037
1.056119519,0.075417136
1.05622129,0.075422171
1.056233421,0.075481788
1.056858661,0.075487695
1.05704609,0.075510904
1.058001149,0.075545758
1.058669848,0.075549082
1.058992924,0.075570587
1.05907114,0.075589843
1.0595595,0.075591978
1.059601726,0.075617973
1.059635258,0.075630516
1.059679858,0.075651118
1.059903383,0.075662567
1.060344938,0.075667312
1.060791748,0.075667967
1.061299348,0.075691049
1.061419024,0.075847656
1.061433656,0.075872004
1.062766588,0.07594398
1.063295601,0.075983195
1.064147725,0.076001264
1.064350704,0.076017417
1.064643868,0.076025434
1.064947858,0.076029284
1.064949712,0.076034419
1.065095836,0.076090026
1.066144472,0.076121462
1.066868486,0.076169366
1.067080992,0.076201905
1.067104544,0.076205207
1.067619619,0.076233828
1.068386547,0.076235415
1.068411883,0.07624294
1.068475329,0.076249055
1.068717281,0.0762552
1.068741415,0.076354992
1.069127418,0.076395829
1.069350759,0.076397762
1.069628202,0.076401012
1.070063927,0.076405239
1.070687607,0.076447353
1.071960649,0.07656484
1.07209486,0.076577077
1.07210552,0.076578166
1.072281241,0.076623596
1.072370981,0.076700808
1.073545334,0.07670427
1.07412198,0.076718867
1.074398541,0.07679828
1.075479494,0.07683006
1.076512928,0.076924272
1.076775024,0.076942105
1.076888939,0.076944094
1.077439402,0.076953221
1.079131872,0.076966587
1.079573774,0.076974856
1.079597902,0.077006629
1.079960106,0.077010601
1.080446319,0.07704103
1.081226495,0.077042668
1.081643809,0.077048752
1.081728305,0.077088955
1.082277774,0.077126747
1.082968191,0.077174446
1.08311644,0.077191959
1.083163012,0.077217803
1.083672411,0.077252657
1.083882462,0.077278673
1.084005872,0.077288625
1.08417887,0.077294013
1.084545853,0.077352695
1.084775914,0.077358274
1.085977456,0.077361963
1.086383752,0.077372109
1.086578147,0.077406199
1.086632131,0.077430762
1.087360181,0.077442003
1.087728826,0.077449599
1.088131092,0.07745453
1.088231795,0.077471031
1.088416607,0.077543677
1.088650193,0.077546527
1.088765685,0.07756404
1.089243465,0.077565053
1.089457285,0.07763446
1.089677048,0.077652177
1.089966456,0.077720349
1.089968471,0.07775677
1.090087385,0.077814189
1.090365759,0.077825025
1.090937659,0.077826307
1.09114848,0.077826581
1.091362299,0.07786759
1.092455008,0.077889389
1.092699436,0.077928842
1.092891932,0.077961423
1.092962905,0.077968935
1.093132919,0.077970227
1.09406138,0.077975248
1.094155635,0.07798205
1.094687919,0.077994892
1.09491705,0.078046865
1.095178608,0.078067352
1.095825151,0.078076886
1.096078819,0.0780785
1.096458405,0.078111444
1.096983844,0.07812165
1.097125837,0.0781592
1.097939723,0.078231429
1.098140372,0.07824471
1.098258383,0.078326752
1.098352649,0.078378787
1.098661938,0.078472591
1.098693696,0.078482374
1.098785821,0.078554768
1.09973933,0.078558056
1.099801994,0.078583713
1.100436413,0.078613024
1.100614554,0.078687496
1.101057067,0.078688702
1.101270112,0.078693928
1.101302592,0.078778957
1.101303464,0.078842927
1.10182459,0.078871419
1.101963046,0.078918913
1.102189917,0.078930152
1.102673084,0.078941638
1.102712442,0.078952924
1.102809572,0.079003522
1.103104521,0.079056502
1.103476875,0.079073582
1.104284839,0.079099233
1.104408398,0.079108053
1.105917509,0.079125183
1.105998171,0.079135337
1.106408736,0.079144635
1.107401403,0.07914696
1.107493377,0.079148925
1.108270837,0.079205601
1.109177955,0.079280921
1.109218976,0.079321725
1.109883396,0.079335373
1.110539314,0.07935447
1.110584522,0.079405821
1.112378926,0.079481796
1.112422508,0.079596391
1.11260448,0.079615515
1.113093397,0.079658144
1.113317424,0.079682947
1.113317484,0.07970834
1.113462197,0.079716525
1.113885435,0.079755784
1.114308621,0.079778822
1.114661274,0.079783101
1.114924841,0.079817479
1.11506644,0.079866274
1.115418115,0.079937153
1.115795629,0.079958616
1.116339979,0.079960397
1.116507949,0.080012914
1.117992854,0.080023307
1.118007876,0.080080298
1.11811553,0.080096818
1.118931755,0.080102093
1.118955375,0.080109608
1.118966011,0.080135841
1.119032619,0.080145733
1.119456149,0.080193413
1.119704084,0.080197556
1.119756627,0.080214474
1.120448021,0.080238099
1.120583751,0.080324177
1.121307022,0.080354391
1.121626555,0.080384516
1.122030628,0.08042734
1.122098754,0.080443082
1.12250208,0.080486546
1.122627145,0.080491531
1.122862811,0.080515759
1.122918716,0.080532957
1.123201661,0.080533685
1.123270479,0.080545825
1.124348115,0.080547627
1.125171179,0.080608207
1.125247193,0.080613589
1.12551498,0.08065477
1.125786733,0.080656557
1.126526709,0.08067077
1.126562022,0.080676594
1.126993956,0.080706082
1.127083674,0.080742149
1.127131945,0.08076081
1.127397232,0.080785392
1.127767063,0.080796231
1.127770022,0.080825642
1.128644485,0.080866644
1.129263798,0.08086762
1.129480998,0.080878602
1.129783072,0.080940468
1.130072643,0.080941901
1.13020293,0.080982278
1.130742477,0.080983431
1.130768508,0.081033088
1.130978996,0.081083706
1.131048604,0.081135112
1.131573994,0.081193463
1.131729997,0.081207366
1.132138117,0.081234648
1.133232328,0.081242503
1.133383164,0.081253063
1.133539785,0.081256509
1.134111726,0.081261458
1.134266613,0.081317608
1.134464005,0.081355515
1.1346344,0.081366346
1.13568022,0.081376165
1.136089027,0.08138393
1.137810064,0.081406019
1.138062307,0.081415221
1.138073695,0.081460123
1.138344196,0.08149167
1.13871081,0.081499244
1.13883639,0.081546895
1.1390931,0.081574713
1.139301597,0.081583545
1.139425262,0.081586392
1.140048356,0.081607828
1.14066548,0.081610788
1.140699181,0.081612923
1.141737216,0.081619756
1.14215317,0.081638252
1.142314245,0.081672169
1.142496617,0.081725681
1.143755353,0.081752896
1.145202464,0.081765612
1.145384748,0.081785788
1.146194076,0.081794761
1.146448591,0.081799471
1.147002779,0.081809248
1.147449037,0.081815013
1.147487766,0.081858696
1.147811899,0.081893386
1.148782474,0.081916234
1.149918054,0.081941092
1.150506954,0.081942629
1.150746143,0.081968342
1.150916611,0.081989937
1.15095957,0.082016994
1.1516291,0.082018691
1.152243935,0.082034594
1.152393912,0.082040212
1.152393938,0.082041738
1.152777667,0.08208031
1.154630758,0.082102403
1.154716794,0.082105201
1.154850428,0.08213644
1.155624966,0.082139513
1.155762359,0.082176871
1.15616424,0.082212957
1.156169413,0.08227182
1.156212415,0.082309187
1.15626717,0.082374479
1.156399187,0.082389767
1.156723068,0.082407114
1.157088659,0.082416513
1.157416784,0.082417657
1.157482772,0.082570414
1.157536356,0.082610284
1.157673716,0.082611254
1.157762339,0.082613993
1.158029672,0.082654479
1.158394584,0.082674411
1.158676024,0.082731885
1.158958605,0.082748231
1.159686246,0.08278028
1.160103831,0.082838559
1.160790776,0.082855985
1.161218103,0.082869409
1.161458177,0.082870132
1.161836353,0.082870239
1.16193812,0.082904025
1.162046787,0.082905097
1.162554131,0.082922324
1.162758132,0.082941397
1.163020216,0.082943044
1.163248648,0.082947371
1.163440124,0.08297375
1.164045374,0.083017339
1.164966711,0.083033665
1.165491256,0.083049185
1.165683827,0.083136405
1.166632253,0.083154821
1.166986649,0.083159356
1.167016413,0.083174551
1.167344753,0.083185047
1.167397754,0.083193027
1.167627344,0.08319503
1.16811755,0.083220163
1.168156332,0.083236662
1.168243746,0.083245124
1.168320185,0.083250694
1.16842213,0.083295702
1.168450617,0.083295791
1.168864096,0.083307955
1.169150858,0.083311017
1.171582001,0.083338037
1.171692131,0.083347763
1.172173511,0.083382771
1.172691392,0.083401945
1.173327924,0.083407243
1.174170713,0.083453618
1.175920798,0.083485904
1.176219273,0.083523391
1.176467256,0.08352815
1.17659708,0.083533131
1.176776465,0.083578399
1.178128997,0.083674356
1.179140421,0.083678183
1.179319416,0.08368346
1.179552138,0.08371858
1.18043359,0.083733462
1.180451176,0.083762731
1.181275848,0.083776237
1.181541107,0.08380448
1.181730685,0.083812002
1.181916932,0.083826135
1.182382618,0.083827164
1.182775299,0.083827697
1.183048539,0.083834055
1.18327763,0.083863025
1.183404639,0.083930669
1.183688148,0.083961047
1.18371958,0.083996414
1.184734554,0.084024038
1.185323118,0.084049636
1.185952905,0.084064185
1.186267668,0.084068984
1.18701112,0.084096315
1.187015069,0.084103941
1.187147192,0.084111265
1.187844895,0.084122178
1.188802347,0.084184914
